date,quarter,year,quarter_num,department,region,revenue,expenses,employees,performance_score,simulated_customers,profit,profit_margin,customer_satisfaction,growth_rate,market_share,roi,expense_efficiency,revenue_per_customer,customer_growth_rate,nps,esg_score,rolling_revenue_avg,rolling_profit_avg,forecasted_revenue,profit_volatility,ytd_revenue,ytd_profit,region_competitiveness_index,profit_rank
2023-07-01,2023-Q3,2023,3,Search,Middle East & Africa,36665302.65,22626212.78,43509,93.26,365057,14039089.87,38.29,86,-47.65,10.72,62.05,1.62,100.44,134.14,84,68.87,50686182.33,26314197.93,54224090.99,12397222.28,165468456.33,85899068.94,85.71,6.0
2023-10-01,2023-Q4,2023,4,Search,Middle East & Africa,69070977.88,21386500.41,18726,87.2,796445,47684477.46,69.04,96,88.38,12.13,222.97,3.23,86.72,118.17,13,64.82,58634858.55,33395886.6,50686182.33,14930599.49,234539434.2,133583546.41,14.29,1.0
2024-01-01,2024-Q1,2024,1,Search,Middle East & Africa,72400464.32,46011010.58,7523,83.68,364966,26389453.73,36.45,83,4.82,18.15,57.35,1.57,198.38,-54.18,12,99.84,62044047.92,32562723.57,58634858.55,15292538.46,72400464.32,26389453.73,85.71,6.0
2024-04-01,2024-Q2,2024,2,Search,Middle East & Africa,58134200.86,30292799.69,46249,88.85,617521,27841401.17,47.89,89,-19.7,12.53,91.91,1.92,94.14,69.2,91,90.7,59067736.42,28988605.56,62044047.92,13917558.62,130534665.17,54230854.9,57.14,4.0
2024-07-01,2024-Q3,2024,3,Search,Middle East & Africa,49111745.07,25366767.83,42187,83.63,1936376,23744977.24,48.35,78,-15.52,10.49,93.61,1.94,25.36,213.57,87,92.02,62179347.03,31415077.4,59067736.42,10978036.71,179646410.25,77975832.14,85.71,6.0
2024-10-01,2024-Q4,2024,4,Search,Middle East & Africa,104355488.98,41348527.26,47898,93.39,1835913,63006961.72,60.38,86,112.49,18.15,152.38,2.52,56.84,-5.19,89,64.37,71000474.81,35245698.47,62179347.03,18585038.92,284001899.22,140982793.86,28.57,2.0
2020-01-01,2020-Q1,2020,1,YouTube,Middle East & Africa,46704811.12,18872307.65,36400,94.0,651921,27832503.47,59.59,96,0.0,13.26,147.48,2.47,71.64,0.0,18,89.77,46704811.12,27832503.47,46704811.12,0.0,46704811.12,27832503.47,57.14,4.0
2020-04-01,2020-Q2,2020,2,YouTube,Middle East & Africa,73689303.06,28482936.47,47494,94.66,1598161,45206366.59,61.35,81,57.78,18.05,158.71,2.59,46.11,145.15,45,97.04,60197057.09,36519435.03,46704811.12,12285176.43,120394114.18,73038870.06,28.57,2.0
2020-07-01,2020-Q3,2020,3,YouTube,Middle East & Africa,20262150.03,8774993.8,18589,70.25,1210599,11487156.23,56.69,78,-72.5,6.9,130.91,2.31,16.74,-24.25,8,91.35,46885421.4,28175342.09,60197057.09,16862219.33,140656264.2,84526026.28,42.86,3.0
2020-10-01,2020-Q4,2020,4,YouTube,Middle East & Africa,31178288.84,11857813.77,7326,76.79,227566,19320475.07,61.97,95,53.87,9.29,162.93,2.63,137.01,-81.2,16,75.21,42958638.26,25961625.34,46885421.4,14462311.75,171834553.04,103846501.35,28.57,2.0
2021-01-01,2021-Q1,2021,1,YouTube,Middle East & Africa,43985417.73,29901323.47,6447,77.17,1806871,14084094.26,32.02,95,41.08,14.18,47.1,1.47,24.34,694.0,44,78.11,42278789.91,22524523.04,42958638.26,15468206.69,43985417.73,14084094.26,100.0,7.0
2021-04-01,2021-Q2,2021,2,YouTube,Middle East & Africa,33210599.59,13654096.14,10560,84.67,684761,19556503.45,58.89,77,-24.5,10.28,143.23,2.43,48.5,-62.1,71,71.0,32159114.05,16112057.25,42278789.91,3985828.98,77196017.32,33640597.71,14.29,1.0
2021-07-01,2021-Q3,2021,3,YouTube,Middle East & Africa,36821768.73,11420054.32,35188,98.0,373929,25401714.41,68.99,75,10.87,11.5,222.43,3.22,98.47,-45.39,82,82.64,36299018.72,19590696.8,32159114.05,4624744.54,114017786.06,59042312.12,14.29,1.0
2021-10-01,2021-Q4,2021,4,YouTube,Middle East & Africa,70731584.89,25138322.1,22465,94.16,952135,45593262.79,64.46,98,92.09,14.4,181.37,2.81,74.29,154.63,51,66.16,46187342.74,26158893.73,36299018.72,13755730.45,184749370.94,104635574.91,14.29,1.0
2022-01-01,2022-Q1,2022,1,YouTube,Middle East & Africa,56518852.15,34728906.99,38220,82.04,796593,21789945.16,38.55,85,-20.09,16.2,62.74,1.63,70.95,-16.34,13,69.37,49320701.34,28085356.45,46187342.74,11917805.39,56518852.15,21789945.16,85.71,6.0
2022-04-01,2022-Q2,2022,2,YouTube,Middle East & Africa,80707717.24,50584510.95,19852,98.32,510987,30123206.29,37.32,78,42.8,21.56,59.55,1.6,157.94,-35.85,15,68.2,61194980.75,30727032.16,49320701.34,10481729.37,137226569.38,51913151.45,71.43,5.0
2022-07-01,2022-Q3,2022,3,YouTube,Middle East & Africa,34879866.66,12188830.16,7911,70.88,1649219,22691036.5,65.05,100,-56.78,11.42,186.16,2.86,21.15,222.75,73,78.64,60709505.23,30049362.68,61194980.75,11014857.02,172106436.04,74604187.95,28.57,2.0
2022-10-01,2022-Q4,2022,4,YouTube,Middle East & Africa,50040300.36,31857830.53,17841,94.62,530988,18182469.83,36.34,86,43.46,11.79,57.07,1.57,94.24,-67.8,27,71.43,55536684.1,23196664.44,60709505.23,5011774.41,222146736.4,92786657.78,85.71,6.0
2023-01-01,2023-Q1,2023,1,YouTube,Middle East & Africa,24497350.01,12853474.05,44952,77.43,895235,11643875.95,47.53,75,-51.04,8.35,90.59,1.91,27.36,68.6,87,62.87,47531308.57,20660147.14,55536684.1,7769728.25,24497350.01,11643875.95,42.86,3.0
2023-04-01,2023-Q2,2023,2,YouTube,Middle East & Africa,62301825.67,23375354.88,14457,86.17,681139,38926470.8,62.48,77,154.32,14.96,166.53,2.67,91.47,-23.92,97,98.39,42929835.67,22860963.27,47531308.57,11631003.91,86799175.68,50570346.75,14.29,1.0
2023-07-01,2023-Q3,2023,3,YouTube,Middle East & Africa,36779760.44,18051161.96,10294,90.06,435053,18728598.49,50.92,88,-40.97,10.75,103.75,2.04,84.54,-36.13,84,89.17,43404809.12,21870353.77,42929835.67,11817544.74,123578936.12,69298945.24,28.57,2.0
2023-10-01,2023-Q4,2023,4,YouTube,Middle East & Africa,87919819.62,46865304.08,6852,80.35,1987027,41054515.54,46.7,80,139.04,15.45,87.6,1.88,44.25,356.73,39,93.44,52874688.94,27588365.19,43404809.12,14635710.29,211498755.74,110353460.78,71.43,5.0
2024-01-01,2024-Q1,2024,1,YouTube,Middle East & Africa,79399820.71,53049296.11,16061,71.75,1553092,26350524.6,33.19,74,-9.69,19.9,49.67,1.5,51.12,-21.84,22,66.69,66600306.61,31265027.36,52874688.94,10580582.54,79399820.71,26350524.6,100.0,7.0
2024-04-01,2024-Q2,2024,2,YouTube,Middle East & Africa,96821999.35,34824073.26,19900,99.6,1220830,61997926.09,64.03,91,21.94,20.87,178.03,2.78,79.31,-21.39,62,87.08,75230350.03,37032891.18,66600306.61,19048941.5,176221820.06,88348450.69,14.29,1.0
2024-07-01,2024-Q3,2024,3,YouTube,Middle East & Africa,86047321.51,42872472.37,25148,99.26,737606,43174849.15,50.18,92,-11.13,18.38,100.71,2.01,116.66,-39.58,100,63.18,87547240.3,43144453.84,75230350.03,14627123.67,262269141.57,131523299.83,71.43,5.0
2024-10-01,2024-Q4,2024,4,YouTube,Middle East & Africa,109409264.82,49252065.74,42850,95.0,830806,60157199.08,54.98,80,27.15,19.02,122.14,2.22,131.69,12.64,67,70.81,92919601.6,47920124.73,87547240.3,16690274.31,371678406.39,191680498.91,71.43,5.0
2020-01-01,2020-Q1,2020,1,AI,North America,26678066.58,16041091.82,26046,73.49,1062583,10636974.76,39.87,82,0.0,8.85,66.31,1.66,25.11,0.0,98,92.78,26678066.58,10636974.76,26678066.58,0.0,26678066.58,10636974.76,100.0,7.0
2020-04-01,2020-Q2,2020,2,AI,North America,56680600.47,20657896.76,20184,72.61,1822726,36022703.71,63.55,87,112.46,15.9,174.38,2.74,31.1,71.54,29,81.27,41679333.53,23329839.24,26678066.58,17950421.09,83358667.05,46659678.47,28.57,2.0
2020-07-01,2020-Q3,2020,3,AI,North America,43777364.19,16830055.21,21648,80.02,600340,26947308.98,61.56,95,-22.76,10.03,160.11,2.6,72.92,-67.06,88,87.56,42378677.08,24535662.48,41679333.53,12863546.86,127136031.24,73606987.45,14.29,1.0
2020-10-01,2020-Q4,2020,4,AI,North America,74691734.02,28350311.87,40716,98.5,142841,46341422.16,62.04,95,70.62,14.37,163.46,2.63,522.9,-76.21,75,96.47,50456941.32,29987102.4,42378677.08,15138912.79,201827765.26,119948409.61,28.57,2.0
2021-01-01,2021-Q1,2021,1,AI,North America,57931775.69,22954897.08,43259,80.83,255507,34976878.61,60.38,71,-22.44,18.6,152.37,2.52,226.73,78.88,51,81.13,58270368.59,36072078.36,50456941.32,7956606.03,57931775.69,34976878.61,14.29,1.0
2021-04-01,2021-Q2,2021,2,AI,North America,48367886.41,18320486.51,20157,88.08,710015,30047399.9,62.12,74,-16.51,14.23,164.01,2.64,68.12,177.88,71,87.21,56192190.08,34578252.41,58270368.59,8510600.99,106299662.1,65024278.51,42.86,3.0
2021-07-01,2021-Q3,2021,3,AI,North America,81115466.4,33029253.78,44428,81.06,518309,48086212.62,59.28,76,67.71,23.33,145.59,2.46,156.5,-27.0,33,71.04,65526715.63,39862978.32,56192190.08,8752359.05,187415128.49,113110491.13,42.86,3.0
2021-10-01,2021-Q4,2021,4,AI,North America,95483165.68,65646182.29,39347,88.41,1967007,29836983.38,31.25,73,17.71,21.34,45.45,1.45,48.54,279.5,38,60.34,70724573.54,35736868.63,65526715.63,8568597.36,282898294.17,142947474.51,85.71,6.0
2022-01-01,2022-Q1,2022,1,AI,North America,42287313.31,22652843.04,22118,87.65,1334434,19634470.27,46.43,99,-55.71,10.47,86.68,1.87,31.69,-32.16,34,89.23,66813457.95,31901266.54,70724573.54,11833918.16,42287313.31,19634470.27,71.43,5.0
2022-04-01,2022-Q2,2022,2,AI,North America,74446732.74,51734994.45,40748,71.55,574938,22711738.3,30.51,71,76.05,15.05,43.9,1.44,129.49,-56.92,44,71.43,73333169.53,30067351.14,66813457.95,12749934.4,116734046.05,42346208.56,100.0,7.0
2022-07-01,2022-Q3,2022,3,AI,North America,52704835.81,23692130.4,48288,76.93,243068,29012705.41,55.05,90,-29.2,12.16,122.46,2.22,216.83,-57.72,71,90.1,66230511.89,25298974.34,73333169.53,4938478.89,169438881.86,71358913.98,42.86,3.0
2022-10-01,2022-Q4,2022,4,AI,North America,50859286.1,16043945.95,42080,80.49,831689,34815340.15,68.45,70,-3.5,10.06,217.0,3.17,61.15,242.16,34,96.67,55074541.99,26543563.53,66230511.89,6756167.66,220298167.96,106174254.13,14.29,1.0
2023-01-01,2023-Q1,2023,1,AI,North America,59589239.38,20577266.96,27129,98.36,1896532,39011972.42,65.47,85,17.16,21.95,189.59,2.9,31.42,128.03,4,76.0,59400023.51,31387939.07,55074541.99,7089691.05,59589239.38,39011972.42,14.29,1.0
2023-04-01,2023-Q2,2023,2,AI,North America,33318703.39,13132695.76,6317,82.54,318440,20186007.63,60.58,88,-44.09,9.24,153.71,2.54,104.63,-83.21,53,64.41,49118016.17,30756506.41,59400023.51,8152773.28,92907942.78,59197980.06,28.57,2.0
2023-07-01,2023-Q3,2023,3,AI,North America,81650649.92,51702319.42,13835,82.49,822418,29948330.51,36.68,82,145.06,16.11,57.92,1.58,99.28,158.26,31,84.85,56354469.7,30990412.68,49118016.17,8099312.61,174558592.7,89146310.56,85.71,6.0
2023-10-01,2023-Q4,2023,4,AI,North America,99721787.83,35619281.67,31947,84.9,1439724,64102506.16,64.28,91,22.13,19.11,179.97,2.8,69.26,75.06,86,96.26,68570095.13,38312204.18,56354469.7,18833859.01,274280380.53,153248816.73,28.57,2.0
2024-01-01,2024-Q1,2024,1,AI,North America,70670717.98,47532261.33,8731,91.21,1576529,23138456.65,32.74,90,-29.13,19.03,48.68,1.49,44.83,9.5,54,87.77,71340464.78,34343825.24,68570095.13,20255892.55,70670717.98,23138456.65,100.0,7.0
2024-04-01,2024-Q2,2024,2,AI,North America,90039995.11,38591222.03,28370,81.08,653159,51448773.07,57.14,100,27.41,17.62,133.32,2.33,137.85,-58.57,32,92.66,85520787.71,42159516.6,71340464.78,18962233.2,160710713.09,74587229.73,57.14,4.0
2024-07-01,2024-Q3,2024,3,AI,North America,56358927.3,34212416.04,28226,83.51,1928958,22146511.27,39.3,70,-37.41,14.15,64.73,1.65,29.22,195.33,85,86.2,79197857.06,40209061.79,85520787.71,20935528.69,217069640.39,96733741.0,100.0,7.0
2024-10-01,2024-Q4,2024,4,AI,North America,106124731.37,42439621.74,32566,77.23,922983,63685109.63,60.01,95,88.3,19.19,150.06,2.5,114.98,-52.15,26,79.04,80798592.94,40104712.66,79197857.06,20777180.34,323194371.76,160418850.63,42.86,3.0
2020-01-01,2020-Q1,2020,1,Android,North America,64210833.22,32027817.33,18018,72.41,277933,32183015.88,50.12,88,0.0,21.31,100.48,2.0,231.03,0.0,40,61.01,64210833.22,32183015.88,64210833.22,0.0,64210833.22,32183015.88,71.43,5.0
2020-04-01,2020-Q2,2020,2,Android,North America,46595488.68,20811925.14,21481,71.36,1317382,25783563.54,55.33,98,-27.43,13.07,123.89,2.24,35.37,373.99,18,63.26,55403160.95,28983289.71,64210833.22,4525096.15,110806321.9,57966579.43,57.14,4.0
2020-07-01,2020-Q3,2020,3,Android,North America,78244935.38,35036562.53,28346,99.25,1039276,43208372.85,55.22,83,67.92,17.93,123.32,2.23,75.29,-21.11,40,69.64,63017085.76,33724984.09,55403160.95,8814150.23,189051257.29,101174952.28,28.57,2.0
2020-10-01,2020-Q4,2020,4,Android,North America,77929782.82,49866542.72,13995,84.97,942091,28063240.11,36.01,100,-0.4,14.99,56.28,1.56,82.72,-9.35,63,75.32,66745260.03,32309548.1,63017085.76,7733476.95,266981040.11,129238192.39,85.71,6.0
2021-01-01,2021-Q1,2021,1,Android,North America,66386333.85,34275727.08,28567,77.38,1770559,32110606.76,48.37,77,-14.81,21.32,93.68,1.94,37.49,87.94,16,89.18,67289135.18,32291445.82,66745260.03,7733956.6,66386333.85,32110606.76,57.14,4.0
2021-04-01,2021-Q2,2021,2,Android,North America,75009934.47,23516070.59,49200,77.16,1961920,51493863.88,68.65,73,12.99,22.07,218.97,3.19,38.23,10.81,76,92.93,74392746.63,38719020.9,67289135.18,10654696.86,141396268.31,83604470.64,14.29,1.0
2021-07-01,2021-Q3,2021,3,Android,North America,34742373.44,14536942.1,42570,81.11,784740,20205431.34,58.16,82,-53.68,9.99,138.99,2.39,44.27,-60.0,4,67.95,63517106.15,32968285.52,74392746.63,13302663.69,176138641.76,103809901.98,57.14,4.0
2021-10-01,2021-Q4,2021,4,Android,North America,38110914.19,22353513.66,34033,81.4,171988,15757400.53,41.35,97,9.7,8.52,70.49,1.7,221.59,-78.08,58,84.67,53562388.99,29891825.63,63517106.15,15970590.2,214249555.94,119567302.51,57.14,4.0
2022-01-01,2022-Q1,2022,1,Android,North America,73228232.55,22588954.46,32059,73.8,737110,50639278.09,69.15,92,92.15,18.14,224.18,3.24,99.35,328.58,18,87.61,55272863.66,34523993.46,53562388.99,19191014.67,73228232.55,50639278.09,14.29,1.0
2022-04-01,2022-Q2,2022,2,Android,North America,55246054.27,36191520.3,38005,95.1,1023943,19054533.97,34.49,89,-24.56,11.17,52.65,1.53,53.95,38.91,45,69.46,50331893.61,26414160.98,55272863.66,16259717.87,128474286.82,69693812.06,85.71,6.0
2022-07-01,2022-Q3,2022,3,Android,North America,88033939.46,43865050.75,12043,75.21,1972254,44168888.71,50.17,72,59.35,20.32,100.69,2.01,44.64,92.61,59,72.79,63654785.12,32405025.32,50331893.61,17571335.43,216508226.28,113862700.77,71.43,5.0
2022-10-01,2022-Q4,2022,4,Android,North America,55548471.64,24884261.67,40286,90.86,1996090,30664209.97,55.2,98,-36.9,10.99,123.23,2.23,27.83,1.21,6,98.46,68014174.48,36131727.68,63654785.12,14101882.51,272056697.92,144526910.73,28.57,2.0
2023-01-01,2023-Q1,2023,1,Android,North America,26074790.42,10144258.1,9540,91.05,393361,15930532.32,61.1,80,-53.06,9.6,157.04,2.57,66.29,-80.29,84,94.88,56225813.95,27454541.24,68014174.48,12819702.13,26074790.42,15930532.32,28.57,2.0
2023-04-01,2023-Q2,2023,2,Android,North America,76040498.95,46846598.77,12696,98.11,1915065,29193900.18,38.39,87,191.62,21.09,62.32,1.62,39.71,386.85,18,76.9,61424425.12,29989382.79,56225813.95,11544087.22,102115289.38,45124432.5,100.0,7.0
2023-07-01,2023-Q3,2023,3,Android,North America,89690158.63,36194024.38,16541,72.49,1647704,53496134.25,59.65,81,17.95,17.7,147.8,2.48,54.43,-13.96,35,73.92,61838479.91,32321194.18,61424425.12,15594416.17,191805448.0,98620566.75,42.86,3.0
2023-10-01,2023-Q4,2023,4,Android,North America,110018648.17,44949656.77,37013,83.52,1316530,65068991.4,59.14,95,22.67,21.09,144.76,2.45,83.57,-20.1,84,75.24,75456024.04,40922389.54,61838479.91,22385321.29,301824096.17,163689558.15,42.86,3.0
2024-01-01,2024-Q1,2024,1,Android,North America,33905335.0,17267790.81,41319,77.08,1889650,16637544.19,49.07,92,-69.18,9.13,96.35,1.96,17.94,43.53,66,74.35,77413660.19,41099142.51,75456024.04,22123469.04,33905335.0,16637544.19,14.29,1.0
2024-04-01,2024-Q2,2024,2,Android,North America,95845234.84,29968288.46,31899,89.77,165309,65876946.38,68.73,87,182.68,18.76,219.82,3.2,579.79,-91.25,55,64.33,82364844.16,50269904.05,77413660.19,23123847.34,129750569.85,82514490.57,14.29,1.0
2024-07-01,2024-Q3,2024,3,Android,North America,69566162.98,25355381.18,12293,83.69,1392518,44210781.79,63.55,86,-27.42,17.47,174.36,2.74,49.96,742.37,97,95.84,77333845.25,47948565.94,82364844.16,23158057.68,199316732.82,126725272.37,28.57,2.0
2024-10-01,2024-Q4,2024,4,Android,North America,72845958.05,22747746.32,38061,78.66,329550,50098211.73,68.77,100,4.71,13.17,220.23,3.2,221.05,-76.33,38,99.59,68040672.72,44205871.03,77333845.25,20529392.38,272162690.87,176823484.1,14.29,1.0
2020-01-01,2020-Q1,2020,1,Cloud,North America,52591662.82,18205471.34,24063,71.31,963730,34386191.48,65.38,95,0.0,17.45,188.88,2.89,54.57,0.0,22,76.78,52591662.82,34386191.48,52591662.82,0.0,52591662.82,34386191.48,14.29,1.0
2020-04-01,2020-Q2,2020,2,Cloud,North America,78194679.91,41595911.63,42440,90.31,786750,36598768.28,46.8,87,48.68,21.94,87.99,1.88,99.39,-18.36,42,96.07,65393171.37,35492479.88,52591662.82,1564528.06,130786342.73,70984959.76,71.43,5.0
2020-07-01,2020-Q3,2020,3,Cloud,North America,64943925.66,33101801.32,13656,82.61,447389,31842124.34,49.03,98,-16.95,14.88,96.19,1.96,145.16,-43.13,75,84.17,65243422.8,34275694.7,65393171.37,2380246.32,195730268.39,102827084.1,42.86,3.0
2020-10-01,2020-Q4,2020,4,Cloud,North America,92091839.0,52167533.31,21060,94.64,1886514,39924305.69,43.35,95,41.8,17.71,76.53,1.77,48.82,321.67,0,77.38,71955526.85,35687847.45,65243422.8,3428374.24,287822107.39,142751389.8,71.43,5.0
2021-01-01,2021-Q1,2021,1,Cloud,North America,26708602.56,15593590.51,30765,84.37,1731010,11115012.05,41.62,96,-71.0,8.58,71.28,1.71,15.43,-8.24,7,61.81,65484761.78,29870052.59,71955526.85,12935793.15,26708602.56,11115012.05,71.43,5.0
2021-04-01,2021-Q2,2021,2,Cloud,North America,47346492.03,20071092.42,9855,74.15,800525,27275399.61,57.61,85,77.27,13.93,135.89,2.36,59.14,-53.75,6,93.5,57772714.81,27539210.43,65484761.78,12134380.1,74055094.59,38390411.67,57.14,4.0
2021-07-01,2021-Q3,2021,3,Cloud,North America,61025716.74,38216778.64,19345,92.53,528553,22808938.1,37.38,96,28.89,17.55,59.68,1.6,115.46,-33.97,72,79.33,56793162.58,25280913.87,57772714.81,11905045.65,135080811.33,61199349.77,100.0,7.0
2021-10-01,2021-Q4,2021,4,Cloud,North America,81698578.48,40076258.09,37623,89.6,1194650,41622320.39,50.95,97,33.88,18.26,103.86,2.04,68.39,126.02,88,71.78,54194847.45,25705417.54,56793162.58,12610606.19,216779389.82,102821670.16,28.57,2.0
2022-01-01,2022-Q1,2022,1,Cloud,North America,59218775.41,26608686.2,7061,90.95,1219803,32610089.21,55.07,77,-27.52,14.67,122.55,2.23,48.55,2.11,15,67.92,62322390.67,31079186.83,54194847.45,8090470.5,59218775.41,32610089.21,28.57,2.0
2022-04-01,2022-Q2,2022,2,Cloud,North America,48469377.6,19562471.47,24994,83.81,379581,28906906.13,59.64,77,-18.15,9.8,147.77,2.48,127.69,-68.88,76,99.08,62603112.06,31487063.46,62322390.67,7872985.28,107688153.0,61516995.33,28.57,2.0
2022-07-01,2022-Q3,2022,3,Cloud,North America,24605524.32,11505552.53,5558,91.26,640797,13099971.79,53.24,86,-49.23,5.68,113.86,2.14,38.4,68.82,23,81.68,53498063.95,29059821.88,62603112.06,11904634.46,132293677.32,74616967.12,57.14,4.0
2022-10-01,2022-Q4,2022,4,Cloud,North America,73176110.81,41503157.26,10809,77.01,565380,31672953.55,43.28,98,197.4,14.48,76.31,1.76,129.43,-11.77,43,61.89,51367447.03,26572480.17,53498063.95,9118215.8,205469788.13,106289920.67,71.43,5.0
2023-01-01,2023-Q1,2023,1,Cloud,North America,54328075.75,29236434.37,23539,87.12,1368856,25091641.37,46.19,73,-25.76,20.01,85.82,1.86,39.69,142.11,23,96.7,50144772.12,24692868.21,51367447.03,8186044.51,54328075.75,25091641.37,85.71,6.0
2023-04-01,2023-Q2,2023,2,Cloud,North America,81054804.15,44421774.89,5023,85.95,1256294,36633029.27,45.2,84,49.2,22.48,82.47,1.82,64.52,-8.22,49,88.07,58291128.76,26624398.99,50144772.12,10180374.26,135382879.9,61724670.64,57.14,4.0
2023-07-01,2023-Q3,2023,3,Cloud,North America,82307278.5,54803498.21,45238,76.99,129414,27503780.29,33.42,71,1.55,16.24,50.19,1.5,636.0,-89.7,29,79.96,72716567.3,30225351.12,58291128.76,5063457.83,217690158.4,89228450.93,100.0,7.0
2023-10-01,2023-Q4,2023,4,Cloud,North America,48862643.96,29485593.3,20122,92.92,1589774,19377050.67,39.66,76,-40.63,9.37,65.72,1.66,30.74,1128.44,97,73.71,66638200.59,27151375.4,72716567.3,7181192.53,266552802.36,108605501.6,100.0,7.0
2024-01-01,2024-Q1,2024,1,Cloud,North America,25053175.74,15917260.47,44615,87.99,980831,9135915.27,36.47,80,-48.73,6.75,57.4,1.57,25.54,-38.3,48,80.45,59319475.59,23162443.87,66638200.59,11710060.9,25053175.74,9135915.27,85.71,6.0
2024-04-01,2024-Q2,2024,2,Cloud,North America,57083119.27,26191711.69,22088,96.25,550214,30891407.57,54.12,75,127.85,11.17,117.94,2.18,103.75,-43.9,72,62.27,53326554.37,21727038.45,59319475.59,9685302.15,82136295.01,40027322.85,85.71,6.0
2024-07-01,2024-Q3,2024,3,Cloud,North America,34779091.35,16957856.5,37089,86.21,1444802,17821234.85,51.24,71,-39.07,8.73,105.09,2.05,24.07,162.59,90,70.02,41444507.58,19306402.09,53326554.37,8941697.59,116915386.36,57848557.7,57.14,4.0
2024-10-01,2024-Q4,2024,4,Cloud,North America,65267681.97,38508182.48,22176,91.22,1438525,26759499.49,41.0,98,87.66,11.8,69.49,1.69,45.37,-0.43,47,83.32,45545767.08,21152014.3,41444507.58,9691583.96,182183068.32,84608057.18,71.43,5.0
2020-01-01,2020-Q1,2020,1,Hardware,North America,19319725.74,6817696.36,9172,74.83,663796,12502029.37,64.71,83,0.0,6.41,183.38,2.83,29.1,0.0,54,93.53,19319725.74,12502029.37,19319725.74,0.0,19319725.74,12502029.37,28.57,2.0
2020-04-01,2020-Q2,2020,2,Hardware,North America,21352944.98,13924224.49,14293,74.9,1792484,7428720.5,34.79,80,10.52,5.99,53.35,1.53,11.91,170.04,22,74.02,20336335.36,9965374.93,19319725.74,3587371.11,40672670.72,19930749.87,100.0,7.0
2020-07-01,2020-Q3,2020,3,Hardware,North America,59902401.9,41242990.18,5752,72.31,511187,18659411.72,31.15,72,180.53,13.73,45.24,1.45,117.18,-71.48,70,63.24,33525024.21,12863387.19,20336335.36,5624059.11,100575072.62,38590161.58,100.0,7.0
2020-10-01,2020-Q4,2020,4,Hardware,North America,44920969.95,16081631.33,6427,95.08,1900147,28839338.61,64.2,89,-25.01,8.64,179.33,2.79,23.64,271.71,95,81.56,36374010.64,16857375.05,33525024.21,9213818.42,145496042.56,67429500.2,14.29,1.0
2021-01-01,2021-Q1,2021,1,Hardware,North America,42307851.55,25407838.64,5849,99.26,151423,16900012.92,39.95,75,-5.82,13.58,66.51,1.67,279.4,-92.03,4,67.58,42121042.1,17956870.94,36374010.64,8772695.65,42307851.55,16900012.92,100.0,7.0
2021-04-01,2021-Q2,2021,2,Hardware,North America,50955408.68,17934527.52,26337,92.85,1460915,33020881.16,64.8,72,20.44,14.99,184.12,2.84,34.88,864.79,92,97.33,49521658.02,24354911.1,42121042.1,7815014.34,93263260.23,49920894.08,28.57,2.0
2021-07-01,2021-Q3,2021,3,Hardware,North America,65492207.48,21946511.04,14685,70.91,387042,43545696.44,66.49,75,28.53,18.83,198.42,2.98,169.21,-73.51,85,83.79,50919109.41,30576482.28,49521658.02,11018758.01,158755467.71,93466590.52,28.57,2.0
2021-10-01,2021-Q4,2021,4,Hardware,North America,42371390.31,29650127.95,34362,97.98,1079857,12721262.35,30.02,88,-35.3,9.47,42.9,1.43,39.24,179.0,84,76.09,50281714.5,26546963.22,50919109.41,14318777.87,201126858.01,106187852.87,100.0,7.0
2022-01-01,2022-Q1,2022,1,Hardware,North America,53324556.19,27140464.05,12873,96.43,1148505,26184092.14,49.1,89,25.85,13.21,96.48,1.96,46.43,6.36,73,97.25,53035890.66,28867983.02,50281714.5,12917709.97,53324556.19,26184092.14,42.86,3.0
2022-04-01,2022-Q2,2022,2,Hardware,North America,77631347.35,42631723.44,35388,75.76,268871,34999623.92,45.08,91,45.58,15.69,82.1,1.82,288.73,-76.59,77,61.31,59704875.33,29362668.71,53035890.66,13165273.69,130955903.55,61183716.06,42.86,3.0
2022-07-01,2022-Q3,2022,3,Hardware,North America,60510036.24,23156941.98,17411,76.73,1607280,37353094.26,61.73,93,-22.05,13.97,161.3,2.61,37.65,497.79,91,98.53,58459332.52,27814518.17,59704875.33,11151604.35,191465939.78,98536810.32,28.57,2.0
2022-10-01,2022-Q4,2022,4,Hardware,North America,78256530.28,46069463.16,24262,78.52,225537,32187067.12,41.13,81,29.33,15.48,69.87,1.7,346.98,-85.97,66,84.99,67430617.52,32680969.36,58459332.52,4818653.45,269722470.06,130723877.44,85.71,6.0
2023-01-01,2023-Q1,2023,1,Hardware,North America,44313528.52,19531471.81,11365,74.39,1772108,24782056.71,55.92,88,-43.37,16.32,126.88,2.27,25.01,685.73,3,60.82,65177860.6,32330460.5,67430617.52,5457418.34,44313528.52,24782056.71,57.14,4.0
2023-04-01,2023-Q2,2023,2,Hardware,North America,39302912.22,23350521.43,24977,84.15,1139769,15952390.79,40.59,70,-11.31,10.9,68.32,1.68,34.48,-35.68,30,84.66,55595751.81,27568652.22,65177860.6,9305333.71,83616440.74,40734447.5,85.71,6.0
